Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
496;Heidelberg;Western Cape/Gauteng?;Celtis;taeda;Bark samples;A;N;Yellow, few roots-dead;Alive;Discoloraiton, Outer bark;Healthy;Wilted, Dead;Screening for Fungal/Bacterial pathogens
497;Heidelberg;Western Cape/Gauteng?;Celtis;radiata;Bark samples;A;N;Yellow, few roots-dead;Alive;Insect/Mechanical damage, Swelling;Healthy;Wilted, Dead;Screening for Fungal/Bacterial pathogens
498;Heidelberg;Western Cape/Gauteng?;Celtis;radiata;Bark samples;A;F;Wilted, Dead;Few roots;Insect/Mechanical damage, Swelling;Healthy;Wilted, Dead;Screening for Fungal/Bacterial pathogens
499;Heidelberg;Western Cape/Gauteng?;Celtis;radiata;Bark samples;A;N;Wilted, Dead;Alive;Insect/Mechanical damage, Swelling;Healthy;Wilted, Dead;Screening for Fungal/Bacterial pathogens
500;Heidelberg;Western Cape/Gauteng?;Celtis;taeda;Bark samples;A;F;Wilted;Alive;Discoloration;Healthy;Wilted, Dead;Screening for Fungal/Bacterial pathogens
501;Heidelberg;Western Cape/Gauteng?;Celtis;taeda;Bark samples;A;N;Yellow, few roots-dead;Few roots;Discoloraiton, Outer bark;Healthy;Wilted, Dead;Screening for Fungal/Bacterial pathogens
502;Hilton;Kwazulu-Natal;Eucalyptus GN155;africana;Leaves/Needles;D;N;Wilted;Alive;Discoloraiton, Outer bark;Parts healthy other parts discoloured;Alive;Screening for Fungal/Bacterial pathogens
503;Welgemoed;Kwazulu-Natal;Eucalyptus GN5003;taeda;Insects;A;F;Die-back;Alive;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Swelling;Wilted, Alive;Screening for Insect pests
504;Fairview;Gauteng;Eucalyptus GU082;africana;Roots;A;F;Die-back, Wilted;Well developed, J-rooting;Healthy;Discoloraiton, Outer bark;Discoloration;Screening for Pythium/Phytophthora/Ralstonia
505;Fairview;Gauteng;Eucalyptus GU082;africana;Roots;D;F;Die-back, Wilted;Well developed, J-rooting;Discoloration, Between outer and inner bark, Cambium;Discoloraiton, Outer bark;Alive;Screening for Pythium/Phytophthora/Ralstonia
506;Fairview;Gauteng;Eucalyptus GU082;africana;Roots;A;F;Die-back, Wilted;Well developed, J-rooting;Discoloration, Cambium;Discoloration, Outer bark, Between outer and inner bark;Alive;Screening for Pythium/Phytophthora/Ralstonia
507;Fairview;Gauteng;Eucalyptus GU082;grandis;Roots;D;F;Die-back, Wilted;Well developed, J-rooting;Healthy;Discoloraiton, Outer bark;Alive;Screening for Pythium/Phytophthora/Ralstonia
508;Fairview;Gauteng;Eucalyptus GU082;africana;Roots;A;F;Die-back, Wilted;Well developed, J-rooting;Discoloration;Discloration;Wilted;Screening for Pythium/Phytophthora/Ralstonia
509;Barbeton;Gauteng;Eucalyptus;dunnii;Seedlings/Cuttings;A;F;Wilted, Tip alive, Dry;Few roots;Insect/Mechanical damage, Swelling;Discoloration;Alive;Screening for pathogenic Fungi/Bacteria
510;Hilton;Kwazulu-Natal;Wood chip sample;radiata;Bark samples;A;F;Wilted;Well developed, J-rooting;Discoloration;Alive;Wilted, Alive;Screening for Insect pests
511;Scottsville;Western Cape;Pinus;patula;Whole trees;D;F;Wilted;Well developed, Dead;Discoloration;Discoloration;Wilted;Screeing for Fusarium circinatum
512;Scottsville;Western Cape;Pinus;patula;Whole trees;D;F;Dry;Few roots, Dead;Discoloration;Healthy;Wilted;Screeing for Fusarium circinatum
513;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Few roots;Healthy;Healthy;Wilted, Alive;Screeing for Fusarium circinatum
514;Scottsville;Western Cape;Pinus;patula;Bark samples;D;F;Wilted;Well developed, Dead;Discoloration;Discoloration;Wilted;Screeing for Fusarium circinatum
515;Scottsville;Western Cape;Pinus;patula;Bark samples;D;F;Dry;Few roots, Dead;Discoloration;Discoloration;Wilted, Dead;Screeing for Fusarium circinatum
516;Scottsville;Western Cape;Pinus;patula;Whole trees;D;F;Discoloured, Dry;Well developed, Dead;Discoloration;Discoloration;Wilted;Screeing for Fusarium circinatum
517;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Well developed, Dead;Healthy, Discoloration;Healthy;Wilted, Alive;Screeing for Fusarium circinatum
518;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Dead;Discoloration;Discoloration;Wilted, Alive;Screeing for Fusarium circinatum
519;Scottsville;Western Cape;Pinus;patula;Tree;D;F;Wilted;Well developed;Discoloration;Healthy;Dead;Screeing for Fusarium circinatum
520;Scottsville;Western Cape;Pinus;patula;Bark samples;D;F;Wilted;Well developed, Dead;Healthy;Discoloration;Wilted, Dead;Screeing for Fusarium circinatum
521;Scottsville;Western Cape;Pinus;patula;Stems;D;F;Wilted;Wilted, Dry;Well developed, Dead;Discoloration;Discoloration;Screeing for Fusarium circinatum
522;Scottsville;Western Cape;Pinus;patula;Seeldings/Cuttings;D;F;Wilted;Well developed, Dead;Healthy;Healthy;Alive, Wilted;Screeing for Fusarium circinatum
523;Scottsville;Western Cape;Pinus;patula;Whole trees;D;F;Wilted;Well developed;Healthy;Discloration;Wilted, Alive;Screeing for Fusarium circinatum
524;Scottsville;Western Cape;Pinus;patula;Bark samples;D;F;Wilted;Few roots, Dead, Plug Bound;Healthy;Healthy;Wilted, Dead;Screeing for Fusarium circinatum
525;Southbroom;Kwazulu-Natal;Eucalyptus;dives;Seedlings/Cuttings;D;F;Root:Shoot Ratio, Die-back, Wilted;J-rooting, Few roots, Dead, Plug Bound;Discoloration;Healthy;Alive;Screening for Phytopthora/Pythium and Fusarium circinatum
526;Southbroom;Kwazulu-Natal;Eucalyptus;dives;Seedlings/Cuttings;D;F;Wilted;Well developed, Plug bound;Well developed, Dead;Alive;Alive;Screening for Phytopthora/Pythium and Fusarium circinatum
527;Southbroom;Kwazulu-Natal;Eucalyptus;dives;Seedlings/Cuttings;D;F;Healthy;Well developed, Plug bound;Well developed. Dead;Discoloration;Alive;Screening for Phytopthora/Pythium and Fusarium circinatum
528;Southbroom;Kwazulu-Natal;Eucalyptus;dives;Seedlings/Cuttings;D;F;Die-back, Wilted;Well developed, Plug bound;Well developed, Dead;Alive;Alive;Screening for Phytopthora/Pythium and Fusarium circinatum
529;Southbroom;Kwazulu-Natal;Eucalyptus;dives;Seedlings/Cuttings;D;F;Yellow, few roots-dead;Well developed, Plug bound;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive;Alive;Screening for Phytopthora/Pythium and Fusarium circinatum
530;Southbroom;Kwazulu-Natal;Soil;africana;Soil;A;F;Healthy;Well developed, Plug bound;Discoloraiton, Outer bark;Discoloraiton, Outer bark;Alive;Screening for Phytopthora/Pythium and Fusarium circinatum
531;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted, Dead;Few roots, J-rooting;Girdled, Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Sapwood;Dead, Discoloration;Screening for Fusarium circinatum
532;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Root:Shoot Ratio, Die-back, Dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark;Healthy, Discoloration;Wilted;Screening for Fusarium circinatum
533;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Few roots;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium;Discoloration, Sapwood;Wilted, Dead;Screening for Fusarium circinatum
534;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Die-back, Wilted, Dead;Dead, Plug Bound;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Sapwood;Wilted;Screening for Fusarium circinatum
535;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Few Roots;Discoloration, Outer bark, Between outer and inner bark, Cambium;Healthy;Wilted;Screening for Fusarium circinatum
536;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Root:Shoot Ratio, Die-back, Dead;Dead, Plug Bound;Discoloration, Outer bark, Between outer and inner bark;Healthy, Discoloration;Alive;Screening for Fusarium circinatum
537;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted, Dead;Few roots, Dead;Discoloration, Outer bark, Between outer and inner bark;Healthy, Discoloration, Sapwood;Wilted, Dead;Screening for Fusarium circinatum
538;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Root:Shoot Ratio;Few roots, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Alive;Screening for Fusarium circinatum
539;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Die-back, Wilted;Dead, Plug Bound;Insect/Mechanical damage, Healthy;Healthy;Wilted, Dead;Screening for Fusarium circinatum
540;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Die-back;Few roots, Plug Bound;Insect/Mechanical damage, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
541;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Root:Shoot Ratio, Dead;Few roots, Dead;Few roots, Dead;Discoloration, Outer bark;Healthy;Screening for Fusarium circinatum
542;Sabie;Mpumalanga;Pinus;elliottii;Seed;A;F;Wilted, Tip alive, Dry;Well developed, Plug bound;Discoloraiton, Outer bark;Discoloraiton, Outer bark;Alive;Screening for Fusarium circinatum
543;Sabie;Mpumalanga;Pinus;patula;Seed;A;F;Yellow, few roots-dead;Well developed, J-rooting;Well developed, Dead;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
544;Sabie;Mpumalanga;Pinus;elliottii;Seed;A;F;Wilted;Well developed, Plug bound;Well developed. Dead;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
545;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted, Dead;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark, Cambium;Wilted, Dead;Screening for Fusarium circinatum
546;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium;Discoloration, Outer bark;Wilted, Dead, Discoloration;Screening for Fusarium circinatum
547;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark;Wilted, Discoloration;Screening for Fusarium circinatum
548;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Wilted;Screening for Fusarium circinatum
549;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Few roots;Discoloration, Outer bark, Between outer and inner bark, Cambium;Discoloration, Outer bark, Between outer and inner bark;Wilted;Screening for Fusarium circinatum
550;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Alive, Wilted;Screening for Fusarium circinatum
551;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;F;Wilted, Yellowing needles;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
552;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;F;Wilted, Yellowing needles;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
553;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;F;Wilted, Yellowing needles;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
554;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;F;Wilted, Yellowing needles;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
555;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;F;Wilted, Yellowing needles;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circinatum
556;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;N;Plants are yellowing;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive, Wilted;Screening for Fusarium circinatum
557;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;N;Plants are yellowing;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive, Wilted;Screening for Fusarium circinatum
558;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;N;Plants are yellowing;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive, Wilted;Screening for Fusarium circinatum
559;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;N;Plants are yellowing;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive, Wilted;Screening for Fusarium circinatum
560;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;D;N;Plants are yellowing;Well developed, Dead;Discoloration, Outer bark;Healthy;Alive, Wilted;Screening for Fusarium circinatum
561;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
562;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circinatum
563;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed, Dead, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
564;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
565;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed, Dead, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circinatum
566;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed;Healthy;Healthy;Alive;Screening for Fusarium circinatum
567;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed;Healthy;Healthy;Alive;Screening for Fusarium circinatum
568;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed;Healthy;Healthy;Alive;Screening for Fusarium circinatum
569;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed;Healthy;Healthy;Alive;Screening for Fusarium circinatum
570;Karatara;Western Cape;Pinus;radiata;Seedlings/Cuttings;A;F;All plants look healthy;Well developed;Healthy;Healthy;Alive;Screening for Fusarium circinatum
571;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;F;Wilted;Few roots, Dead;Discoloration;Healthy;Wilted;Screening for Fusarium circinatum
572;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Die-back;Well developed, Plug bound;Discoloraiton, Outer bark, Between outer and inner bark;Swelling;Alive;Screening for Fusarium circinatum
573;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Wilted;Well developed, Plug bound;Well developed, Dead;Discoloration;Alive;Screening for Fusarium circinatum
574;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Healthy;Well developed, Plug bound;Discoloration;Discoloraiton, Outer bark;Alive;Screening for Fusarium circinatum
575;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Die-back, Dead;Well developed, Plug bound;Discoloraiton, Outer bark;Alive;Alive;Screening for Fusarium circinatum
576;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Wilted;Well developed, Plug bound;Well developed, Dead;Discoloraiton, Outer bark;Alive;Screening for Fusarium circinatum
577;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Wilted, Tip alive, Dry;Well developed, Dead, Plug bound;Well developed. Dead;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
578;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Wilted, Tip alive, Dry;Well developed, Plug bound;Insect/Mechanical damage, Swelling;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
579;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Die-back;Well developed, Dead, Plug bound;Discoloraiton, Outer bark, Between outer and inner bark;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
580;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;A;F;Wilted, Dead;Well developed, Dead, Plug bound;Well developed. Dead;Swelling;Alive;Screening for Fusarium circinatum
581;Piet Retief;Mpumalanga;Pinus;elliottii;Soil;A;F;Die-back;Well developed, Plug bound;Discoloraiton, Outer bark;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
582;Piet Retief;Mpumalanga;Pinus;elliottii;Soil;A;F;Wilted, Dead;Well developed, Plug bound;Insect/Mechanical damage, Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Parts healthy other parts discoloured;Alive;Screening for Fusarium circinatum
583;Hilton;Kwazulu-Natal;Eucalyptis GU 608;radiata;Stems;A;F;Die-back;Well developed, Plug bound;Well developed, Dead;Discoloration, Cambium, Between outer and inner bark;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Ceratocystis
584;Hilton;Kwazulu-Natal;Eucalyptis GU 608;africana;Stems;D;F;Wilted;Well developed, Plug bound;Well developed. Dead;Discoloration, Cambium, Between outer and inner bark;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Ceratocystis
585;Hilton;Kwazulu-Natal;Eucalyptis GU 608;taeda;Stems;A;F;Die-back;Well developed, Plug bound;Insect/Mechanical damage, Swelling;Discoloration, Cambium, Between outer and inner bark;Wilted, Dead;Screening for pathogenic Fungi/Bacteria and Ceratocystis
586;Hilton;Kwazulu-Natal;Eucalyptis GU 608;radiata;Stems;D;F;Die-back;Well developed, Plug bound;Discoloraiton, Outer bark;Discoloration, Cambium, Between outer and inner bark;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Ceratocystis
587;Hilton;Kwazulu-Natal;Eucalyptis GU 608;taeda;Stems;D;F;Wilted, Tip alive, Dry;Well developed, Plug bound;Discoloraiton, Outer bark, Between outer and inner bark;Discoloration, Cambium, Between outer and inner bark;Alive;Screening for pathogenic Fungi/Bacteria and Ceratocystis
588;Hilton;Kwazulu-Natal;Eucalyptis GU 608;taeda;Stems;A;F;Healthy;Well developed, Plug bound;Discoloraiton, Outer bark, Between outer and inner bark;Discoloration, Cambium, Between outer and inner bark;Wilted, Dead;Screening for pathogenic Fungi/Bacteria and Ceratocystis
589;Pietermaritzburg;Kwazulu-Natal;Eucalyptus;grandis;Twigs/Branches;D;F;Healthy;Well developed, Dead, Plug bound;Dead, Plug Bound;Discoloration, Sapwood;Wilted, Dead;Screening for pathogenic Fungi/Bacteria 
590;Pietermaritzburg;Kwazulu-Natal;Eucalyptus;grandis;Twigs/Branches;D;F;Die-back;Well developed, Plug bound;Well developed, Dead;Discoloration, Sapwood;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria 
591;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Dead;Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
592;Hilton;Kwazulu-Natal;Eucalyptus;taeda;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
593;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Dead;Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
594;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
595;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Alive;Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
596;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
597;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Scortch (Needles);Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
598;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Alive;Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
599;Hilton;Kwazulu-Natal;Eucalyptus;africana;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Alive;Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
600;Hilton;Kwazulu-Natal;Eucalyptus;radiata;Whole trees;D;F;Root:shoot ratio, Wilted, Dead;J-rooting, Few Roots, Plug Bound;Discoloration, Outer bark;Healthy;Wilted, Dead;Screening for pathogenic Fungi/Bacteria and Pythium and Phytophthora
601;Ngodwana;Mpumalanga;Pinus;elliottii x carribaeae;Seedlings/Cuttings;D;F;Severe J-rooting, Dry;Well developed, J-rooting;Discoloration, Outer bark, Between outer and inner bark;Healthy;Wilted;Screening for pathogenic Fungi/Bacteria and Fusarium circinatum
602;Ngodwana;Mpumalanga;Pinus;elliottii x carribaeae;Seedlings/Cuttings;D;F;Severe J-rooting, Dry;Well developed, J-rooting;Discoloration, Outer bark, Between outer and inner bark;Healthy;Wilted;Screening for pathogenic Fungi/Bacteria and Fusarium circinatum
603;Ngodwana;Mpumalanga;Pinus;elliottii x carribaeae;Seedlings/Cuttings;D;F;Severe J-rooting, Dry;Well developed, J-rooting;Discoloration, Outer bark, Between outer and inner bark;Healthy;Wilted;Screening for pathogenic Fungi/Bacteria and Fusarium circinatum
604;Ngodwana;Mpumalanga;Pinus;elliottii x carribaeae;Seedlings/Cuttings;D;F;Severe J-rooting, Dry;Well developed, J-rooting;Discoloration, Outer bark, Between outer and inner bark;Healthy;Wilted;Screening for pathogenic Fungi/Bacteria and Fusarium circinatum
605;Ngodwana;Mpumalanga;Pinus;elliottii x carribaeae;Seedlings/Cuttings;D;F;Severe J-rooting, Dry;Well developed, J-rooting;Discoloration, Outer bark, Between outer and inner bark;Healthy;Wilted;Screening for pathogenic Fungi/Bacteria and Fusarium circinatum
606;Karatara;Western Cape;Pinus;dunnii;Hedge samples;D;F;Die-back;J-rooting;Healthy;Healthy;Alive;Screeing for Fusarium circinatum and Phytophtora
607;Karatara;Western Cape;Pinus;africana;Hedge samples;D;F;Die-back;J-rooting;Healthy;Healthy;Alive;Screeing for Fusarium circinatum and Phytophtora
608;Karatara;Western Cape;Pinus;radiata;Hedge samples;D;N;Die-back;J-rooting;Healthy;Healthy;Alive;Screeing for Fusarium circinatum and Phytophtora
609;Karatara;Western Cape;Pinus;dunnii;Hedge samples;D;F;Die-back;J-rooting;Healthy;Healthy;Alive;Screeing for Fusarium circinatum and Phytophtora
610;Karatara;Western Cape;Pinus;taeda;Hedge samples;D;F;Die-back;J-rooting, Few roots;Healthy;Healthy;Alive;Screeing for Fusarium circinatum and Phytophtora
611;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted, Dead;Well developed, Dead;Healthy;Healthy;Wilted, Dead;Screening for Fusarium circinatum
612;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Yellow, few roots-dead;Well developed, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Alive;Screening for Fusarium circinatum
613;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Dead;Well developed, Dead;Discoloration, Between outer and inner bark, Cambium;Discoloration, Between outer and inner bark;Alive;Screening for Fusarium circinatum
614;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Well developed, Dead;Insect/Mechanical damage, Swelling;Parts healthy other parts discoloured;Wilted, Dead;Screening for Fusarium circinatum
615;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Well developed, Dead;Healthy;Healthy;Wilted, Dead;Screening for Fusarium circinatum
616;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted, Dead;Well developed, Dead;Healthy;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Wilted, Dead;Screening for Fusarium circinatum
617;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted, Dead;Well developed, Dead;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Wilted;Screening for Fusarium circinatum
618;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Dead;Well developed, Dead;Healthy;Healthy;Dead;Screening for Fusarium circinatum
619;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Well developed, Dead;Healthy;Healthy;Wilted;Screening for Fusarium circinatum
620;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Wilted;Well developed, Dead;Healthy;Healthy;Wilted, Dead;Screening for Fusarium circinatum
621;Tzaneen;Limpopo;Eucalyptus;africana;Bark samples;A;F;Wilted;Well developed, Plug bound;Dead, Plug Bound;Bottom half healthy, Top half grey/brown;Wilted, Scortch (Needles);Screening for Pythium/Phytophtora and Ralstonia
622;Nelspruit;Mpumalanga;Macadamia;taeda;Stem;D;N;Healthy;Few roots;Dead, Plug Bound;Alive;Wilted;Screening for Pythium/Phytophtora
623;Nelspruit;Mpumalanga;Macadamia;africana;Soil;D;N;Wilted, Tip alive, Dry;Alive;Discoloraiton, Outer bark;Discoloration;Alive;Screening for Pythium/Phytophtora
624;Nelspruit;Mpumalanga;Macadamia;taeda;Soil;D;N;Die-back, Dead;Alive;Well developed. Dead;Parts healthy other parts discoloured;Alive;Screening for Pythium/Phytophtora
625;Nelspruit;Mpumalanga;Macadamia;taeda;Stem;D;N;Die-back;Alive;Well developed, Dead;Swelling;Wilted, Alive;Screening for Pythium/Phytophtora
626;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;F;Die-back;Plug bound;Discoloration, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discoloration, Outer bark, Between outer and inner bark;Dead, Discoloration;Screening for Fusarium circinatum
